age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41,admin.,married,basic.9y,unknown,no,no,telephone,may,wed,244,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,393,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,technician,married,professional.course,no,yes,no,telephone,may,mon,483,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
31,admin.,single,university.degree,no,yes,no,cellular,apr,thu,63,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
36,self-employed,single,university.degree,no,no,no,cellular,jul,mon,195,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,technician,divorced,high.school,unknown,no,no,cellular,aug,wed,190,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,self-employed,single,university.degree,unknown,yes,no,telephone,may,thu,169,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
42,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,82,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
37,technician,married,professional.course,no,yes,no,cellular,aug,wed,414,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
29,blue-collar,single,basic.9y,unknown,no,no,cellular,may,fri,85,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
56,blue-collar,married,basic.4y,unknown,no,no,telephone,jul,wed,39,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,admin.,married,high.school,no,yes,no,cellular,apr,mon,149,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35,admin.,married,university.degree,no,no,no,cellular,dec,tue,554,1,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,no
31,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1462,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
39,technician,married,professional.course,no,no,no,telephone,jun,tue,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,single,basic.9y,no,no,no,telephone,may,fri,387,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
57,technician,single,professional.course,no,yes,no,telephone,jun,thu,451,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
28,admin.,married,university.degree,no,yes,no,cellular,may,mon,643,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
45,technician,divorced,unknown,unknown,no,no,cellular,jul,fri,134,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
59,retired,married,university.degree,unknown,no,no,cellular,aug,thu,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,admin.,single,professional.course,no,no,yes,cellular,may,fri,6,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
44,management,married,university.degree,unknown,no,no,telephone,may,tue,730,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,unemployed,married,high.school,no,no,yes,cellular,nov,tue,222,3,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,no
49,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,164,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
34,admin.,married,university.degree,no,no,no,telephone,jun,thu,283,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
26,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
49,admin.,married,university.degree,no,yes,yes,cellular,may,wed,194,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
31,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,459,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
41,admin.,single,high.school,no,yes,no,telephone,may,tue,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
24,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,126,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
46,services,married,professional.course,no,no,no,telephone,jun,tue,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,services,single,high.school,no,no,no,cellular,may,wed,15,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
44,services,divorced,high.school,no,no,no,telephone,may,thu,71,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30,technician,single,professional.course,no,yes,no,cellular,aug,fri,445,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
49,unemployed,married,professional.course,no,yes,no,cellular,jun,tue,298,3,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
70,retired,married,unknown,no,yes,no,cellular,apr,thu,346,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
39,admin.,married,university.degree,no,no,no,cellular,jun,mon,208,1,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,no
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
48,technician,married,university.degree,no,no,no,cellular,nov,tue,346,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
41,services,married,high.school,no,yes,no,cellular,may,wed,342,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,259,1,14,1,success,-3.4,92.379,-29.8,0.809,5017.5,no
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
33,admin.,married,university.degree,no,yes,no,cellular,may,mon,82,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
29,admin.,single,university.degree,unknown,yes,no,cellular,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,551,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
29,services,single,high.school,no,no,no,telephone,apr,tue,370,1,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,yes
35,blue-collar,single,basic.4y,unknown,yes,yes,cellular,may,mon,46,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
41,technician,married,university.degree,no,yes,no,cellular,aug,tue,95,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
50,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,tue,676,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
83,retired,married,basic.9y,no,no,no,cellular,oct,fri,138,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
43,admin.,married,university.degree,no,unknown,unknown,cellular,aug,mon,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,315,1,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes
39,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,technician,married,basic.9y,no,yes,no,telephone,jul,mon,105,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,technician,single,university.degree,no,no,no,telephone,jun,tue,206,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,admin.,single,high.school,no,yes,yes,telephone,jun,wed,217,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
26,admin.,married,high.school,no,no,no,telephone,jun,wed,606,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
46,blue-collar,married,basic.9y,no,no,yes,cellular,aug,mon,268,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,self-employed,single,university.degree,no,yes,no,telephone,nov,thu,93,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
41,admin.,divorced,high.school,no,no,no,cellular,apr,fri,620,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,650,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,management,married,university.degree,no,yes,yes,cellular,may,wed,36,9,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,83,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33,technician,married,professional.course,no,yes,no,cellular,jul,wed,144,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,unemployed,single,university.degree,no,no,no,cellular,jun,tue,401,1,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,yes
28,admin.,married,university.degree,no,yes,yes,cellular,sep,mon,589,3,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,no
27,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,72,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
28,admin.,married,high.school,no,no,no,telephone,may,fri,144,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
42,management,married,university.degree,no,yes,yes,telephone,may,fri,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,services,married,high.school,no,yes,no,telephone,jun,wed,68,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
31,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,295,1,9,2,success,-1.7,94.055,-39.8,0.761,4991.6,yes
25,student,single,university.degree,no,no,no,telephone,may,thu,13,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,925,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
41,management,married,unknown,no,yes,no,telephone,jun,fri,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,technician,single,basic.9y,unknown,no,no,telephone,may,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,management,married,university.degree,no,no,no,cellular,nov,wed,523,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
28,services,married,high.school,no,yes,no,cellular,jul,tue,333,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,management,married,basic.9y,no,yes,no,cellular,may,tue,725,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
35,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
56,technician,married,basic.4y,no,yes,no,telephone,may,mon,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,services,married,high.school,no,no,no,cellular,may,thu,57,2,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,no
27,services,single,university.degree,no,yes,no,cellular,may,mon,19,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
29,admin.,single,university.degree,no,no,no,cellular,aug,wed,256,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,entrepreneur,married,basic.6y,unknown,no,no,telephone,jun,wed,125,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
34,technician,married,high.school,no,yes,yes,cellular,nov,thu,116,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
59,retired,married,professional.course,no,no,no,cellular,nov,thu,80,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
58,retired,married,university.degree,no,no,no,telephone,may,tue,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,technician,married,university.degree,unknown,no,no,telephone,jun,wed,420,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
37,technician,single,university.degree,unknown,no,yes,cellular,aug,mon,1559,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,management,single,unknown,no,yes,no,telephone,may,wed,371,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,459,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
49,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,140,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
50,technician,single,professional.course,no,yes,yes,cellular,jun,thu,160,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
47,self-employed,married,university.degree,no,no,yes,cellular,jul,mon,83,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,self-employed,divorced,basic.9y,no,yes,no,cellular,nov,tue,237,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
45,housemaid,married,university.degree,no,yes,no,telephone,apr,fri,460,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
41,services,married,high.school,no,yes,no,cellular,may,wed,58,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
32,admin.,married,university.degree,no,yes,no,cellular,jun,thu,216,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
36,management,married,university.degree,no,yes,no,cellular,may,thu,128,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
54,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,thu,429,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
36,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
51,services,divorced,high.school,no,no,no,cellular,nov,tue,119,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
26,blue-collar,single,professional.course,unknown,unknown,unknown,cellular,jul,tue,392,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,technician,single,basic.9y,unknown,no,yes,telephone,may,tue,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,admin.,married,university.degree,no,yes,no,cellular,aug,thu,86,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
36,self-employed,single,university.degree,no,no,no,cellular,jul,mon,84,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
26,admin.,single,high.school,no,no,no,telephone,may,wed,87,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,services,married,high.school,no,yes,yes,cellular,jul,mon,95,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,439,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,tue,161,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
30,admin.,single,university.degree,no,yes,no,telephone,jun,thu,316,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,no
31,admin.,married,high.school,no,no,no,cellular,jul,fri,136,8,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
50,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,mon,264,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
46,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,housemaid,married,high.school,unknown,yes,yes,telephone,jun,mon,18,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
35,technician,single,high.school,no,no,no,cellular,nov,wed,515,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
25,admin.,married,unknown,no,no,no,telephone,jun,wed,490,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
41,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,122,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
35,self-employed,married,university.degree,no,yes,no,telephone,aug,tue,88,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
43,services,married,professional.course,no,yes,no,telephone,may,tue,614,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,technician,divorced,professional.course,no,yes,no,cellular,may,mon,214,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
36,technician,married,high.school,no,no,no,telephone,oct,wed,157,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,yes
48,blue-collar,married,basic.6y,no,yes,no,cellular,jul,mon,122,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
28,technician,divorced,professional.course,no,no,no,cellular,may,tue,240,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
35,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,282,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
24,blue-collar,single,basic.4y,no,yes,yes,cellular,may,thu,109,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,divorced,high.school,no,yes,no,cellular,jul,wed,188,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
62,retired,married,professional.course,no,yes,no,cellular,may,mon,212,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
27,admin.,married,university.degree,no,yes,no,cellular,may,fri,670,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,128,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,unknown,high.school,no,no,no,cellular,may,wed,311,1,6,1,success,-1.8,92.893,-46.2,1.334,5099.1,no
36,admin.,married,basic.6y,no,no,no,telephone,may,thu,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
45,blue-collar,married,high.school,no,yes,no,telephone,may,thu,89,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
44,technician,divorced,professional.course,no,no,no,cellular,apr,tue,208,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
57,management,married,university.degree,unknown,yes,yes,cellular,nov,fri,22,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
30,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,330,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
36,services,single,high.school,no,yes,yes,telephone,may,tue,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,unemployed,married,professional.course,unknown,yes,yes,telephone,jun,thu,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28,admin.,single,university.degree,no,yes,no,cellular,jul,thu,721,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
81,retired,married,basic.4y,no,yes,no,cellular,sep,fri,210,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,yes
36,blue-collar,single,basic.4y,no,no,no,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
29,blue-collar,single,high.school,no,yes,yes,telephone,may,thu,886,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,technician,single,university.degree,no,no,no,cellular,may,tue,146,2,999,1,failure,-1.8,93.876,-40,0.697,5008.7,yes
33,entrepreneur,single,professional.course,no,no,no,telephone,jul,mon,143,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
51,blue-collar,married,high.school,no,no,no,cellular,jul,mon,110,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,services,married,basic.4y,unknown,yes,no,cellular,aug,tue,436,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,272,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,162,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
47,admin.,single,university.degree,no,yes,no,cellular,jun,mon,243,4,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
36,services,single,basic.9y,no,yes,no,telephone,may,fri,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
28,technician,single,university.degree,no,no,no,cellular,apr,fri,232,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34,admin.,single,university.degree,no,no,yes,cellular,may,fri,398,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
52,technician,married,professional.course,no,yes,no,telephone,apr,mon,43,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
36,blue-collar,married,basic.9y,no,no,no,cellular,jun,mon,86,1,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no
25,self-employed,divorced,university.degree,no,no,yes,cellular,apr,mon,163,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
31,unemployed,single,high.school,no,yes,no,cellular,jul,wed,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
33,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,273,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,technician,single,high.school,no,yes,no,cellular,aug,tue,183,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
47,management,divorced,university.degree,no,yes,no,telephone,may,fri,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin.,married,high.school,no,yes,yes,cellular,may,fri,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
46,technician,divorced,professional.course,no,no,no,cellular,jul,tue,114,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,services,divorced,high.school,no,yes,yes,cellular,apr,wed,303,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
32,services,married,basic.9y,unknown,yes,no,cellular,nov,thu,251,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
33,technician,married,professional.course,no,no,yes,cellular,aug,thu,189,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,technician,married,professional.course,no,yes,no,telephone,may,mon,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26,technician,married,basic.9y,unknown,yes,no,telephone,jul,wed,367,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
28,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,1820,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,management,married,basic.9y,unknown,no,no,cellular,jul,mon,83,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,technician,married,professional.course,unknown,yes,no,telephone,jun,mon,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
58,retired,married,university.degree,no,unknown,unknown,cellular,nov,thu,279,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
42,unemployed,divorced,high.school,no,yes,no,cellular,nov,wed,166,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
53,management,married,university.degree,no,yes,yes,telephone,aug,fri,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
